"1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101"
0,0,0,0,0,0,0,0,14.9817972316688,0,0,0,0,0,0,0,32.1108701352104,56.9776943600153,0,186.330303228861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9831985401503,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,62.4666076407586,0,0,0,0,0,0,0,644.924882251164,0,0,0,0,0,0,0,510.505484107619,0,0,0,0,0,0,215.099586611837,0,0,15.6755942872464,0,34.1519220884307,0,0,0,0,0,0,0,0,0,0,269.106153956069,0,0,0,0,0,0,0,0,0,0,0,0,0,26.418096273766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,97.4580171681254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.802276525919,0,0,0,0,0,0,0,0,0,0,4.71923728425691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.469658918849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.753457227314,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6979270574357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,12.8892920486537,0,0,0,0,0,0,0,0,0,0,0,0,123.845268044673,0,0,0,0,0,0,0,0,5.00792648833517,0,0,0,0,0,0,0,0,0,0,0,0,16.8506948347233,8.86523366897327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0518225104946,0,0,0,0,0,0,0,0,0,302.282667761876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18.2047894007532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.797407004747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3354486561003,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7982016802053,0,0,0,0,146.793943462681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.683686011174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.445763305933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.818423368331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.3900404645136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.68127751934,34.918872339188,0,0,0,0,0,0,0,0,0,0,0,0,59.46022253651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.830425430873,0,0,0,0,0
0,0,0,0,128.719999133985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0053118636864,0,0,0,15.0853346696128,209.163220220633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.7662259742922,0,0,0,0,0,0,0,0,0,0,0,0,24.7111050524568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.708463897172,0,0,0,0,78.1156426325118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.057512993738,0,106.993889403268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0174394903883,0,0,0,0,0,0,0,173.201381836638,0,0,0,0,0,0,0,0,0,0,0,0,0,530.450621474487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.89851419883,0,0,0,0,38.7164425172608,0,0,0,0,0,0,0,0,0,165.598847240417,0,0,0,10.3831952224578,0,0,0,0,0,0,0,0,0
122.713439782014,0,72.0245706367694,0,0,0,350.401170197351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.9979810889531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.390803521786,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9.4837267400808,0,0,0,0,0,0,10.8466323639538,0,0,0,65.0534651218874,0,0,0,0,0,0,0,0,0,0,0,0,0,158.706471520257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.162773159338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.658782570688,0,0,0,45.6013458124275,0,0,0,0,0,0,0,0,0,0,0
0,96.8048461287157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5020568308816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.271280260625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,116.571333908154,0,0,0,0,0,0,0,0,2.82164139402036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1727711081324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5510151714624,0,0,0,0,0,0,124.993945711079,90.5754976201903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,198.635868381507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.282040862914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.627916556559,0,168.459963404577,0,0,0,0,0,0,107.486664507199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82476637718204,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7915850771558,206.061824005874,0,0,0,0,0,0,0,0,0,0,0,134.550736333677,0,0,0,0,0,0,0,0,0,0,0,76.3406750405644,0,0,0,0,0,0,0,0,0,0,71.1823061674642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.9230103712673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,264.627486286193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8768344609268,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,4.83049813587519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3303741732825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.115503679826,0,0,109.407643854987,0,12.2930844358653,0,0,0,0,0,0
0,0,192.497781155004,0,51.9974937566003,0,0,0,0,0,94.5709637663799,138.076718914203,0,0,0,0,0,0,0,0,0,0,0,0,0,317.365342492411,0,0,0,0,0,0,0,0,0,0,0,11.9179018975188,0,0,0,0,0,0,0,0,0,15.2908809866252,0,0,0,0,0,68.1162414341083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1491309685742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8570803981415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.455293449906,0,0,0,0,0,0,0,39.1347235801518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9525021320388,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97576974225086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8098532946231,0,0,0,0,0,0,0,0,0,0,21.801212982995,0,0,0,294.629943449294,0,0,0,0,0,0
0,0,0,0,0,0,0,258.714365780948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.6344028257314,0
0,0,0,0,0,0,0,56.3263308783746,0,0,0,0,0,0,0,0,0,0,0,0,200.138587150439,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1240496437229,0,0,0,32.4923330976377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6883189500775,0,0,58.168601120437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,68.5138704586959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4397384802806,0,0,0,0,0,0,0,16.0938000979937,0,0,0,0,0,0,0,0,104.500763157052,289.290186395461,0,291.131239114397,0,0,0,64.3727523338925,0,0,0,0,0,0,0,138.607609110434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71530421404893,0,0,0,0,0,0,0,0,0,4.84243143001902,209.371876934966,0,0,0,0,0,0,0
0,0,301.994702644725,0,0,0,0,0,0,0,0,0,0,0,91.3460531874988,0,0,0,0,0,0,0,0,0,60.4562881163415,0,0,0,0,0,0,0,94.0290154565203,0,14.8267115345455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9577265633695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9683565794983,0,0,0,0,0,0,0,0,49.3049937722833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6409296561277,0,0,0,0,248.428045626536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,126.612329927537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.617819696442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1494426499466,0,0,0,0,0,0,0,0,0,0,0,50.3469383879556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443.01876875319,0,56.1497457824908,0,0,0,0,0,97.7686644558035,0,0,0,0,0,0,0,0,0,0,0,0,9.7005755086071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9022142875826,0,0,0,0,0,0,0,0,0,0,137.270028655655,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.88399489089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9381106648318,0
0,0,0,0,0,0,100.719815274139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.496494692704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.000612716733,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.082660733629,0,0,0,0,0,0,0,0,33.9586173334849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.322885093195,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.1967689636992,0,0,0,0,0,0,0,0,0,0,0,0,208.012763973505,0,0,71.4308827357645,0,11.1930436049714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.463627700289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.4705484904844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,288.685154851709,0,0,0,0,0,0,63.0174024555881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3587507922588,36.782711134698,0,0,0,262.013636542328,0,0,0,0,0,0,0,75.6000291553964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.632252213473,0,0,0,0,82.996646116242,0,0,0,0,0,34.5451000475009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,192.157043753238,0,0,0,0,0,186.657017823012,0,102.19992180874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.951202148538,0,0,0,0,0,0,70.8492766140092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7432681541594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.6734392325608,0,33.9657573385561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,236.491430492695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40365325897105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.755360876626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.3309138821547,0,0,0,135.631760563543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233.245343994385,0,0,139.869512047185,0,0,0,0,0,0,0,134.090745589499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3846082502009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.306530427871,0,0,0,0,23.410884849719,0,0,0,0,41.7531134626131,0,0,0,0,70.9566670461151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2390428209053,0,0,0,0,0,0,0,0,0,0,0,0,47.9689143118374,0,0,0,0,0,0,0,0,0,0,0,0
0,89.575678530661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.5555524503303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21.1491767461797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.994967971217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80399538957688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6158120330674,0,0,0,0,0,0,0,0,0,187.169604437039,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,52.1673746831747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.829217714404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257.195327204438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,93.9849385730245,0,0,0,0,0,0,0,0,0,0,0,0,134.248116278976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.550440296059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0144724487125,0,0,0,0,0,0,0,0,0,0,0,14.3049556437592,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.150678295716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.546004821638,0,0,0,0,67.2279440499018,0,25.2559090974384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.685308080213,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.89903649687,0,0,0,0,0,50.8332783050213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4559778305741,0,0,0,0,0,0,0,0,0,0,0,46.4172307156337,0,0,0,0,0,107.028477955039,0,0
0,0,26.0012063605367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.509901240878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.843918446801,0,0,0,124.416954624904,0,0,0,0,47.5960263544642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4524467673357,0,0,0,0,0,0,0,112.817131809645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5266116174584,0,0,0,0,0,0,0,0,0,0,0,0,40.9120879594725,0,0,0,0,0,0,0,0,0,0
